52.13309469,-55.70857943,Bent,,
101.1420989,-54.50287083,FR II,,
343.256646,-45.09140851,Bent,,
124.1508421,-56.45483514,FR I,,
122.9636789,-57.26082145,Point Source,,
10.23840559,-9.426962576,FR II,,
140.1489295,-82.74315354,FR II,,
51.40253993,-55.05971515,FR I,,
160.7193104,-70.77623731,FR II,,
46.02262284,-77.80986841,Should be discarded,,
351.6561337,-40.45985487,Should be discarded,,
2.584601053,-30.80412407,FR II,,
88.21615079,-22.43560808,Should be discarded,,
6.309688933,-19.60292047,Point Source,,
125.8932793,-57.39111978,FR II,,
5.788909524,-25.04336661,typical,,
54.39170811,-81.94663519,FR I,,
118.9504449,-53.47899289,Should be discarded,,
190.6772872,-48.39094515,FR II,,
57.62654703,-73.82405863,FR II,,
40.70472071,-52.82597906,FR II,,
106.6998233,-60.50679313,FR II,,
93.81539309,-47.75799636,Should be discarded,,
90.62397318,-58.65884838,Point Source,,
90.33549318,-49.43627113,FR I,Bent,
54.73690846,-40.59101388,FR I,Bent,
86.78067239,-21.36430453,FR II,,
202.8298482,-32.16001878,FR II,,
124.0527709,-57.50597099,FR II,,
233.8270039,-46.63721539,Bent,,
98.79418946,-55.61749103,Bent,,
64.8098321,-55.09954424,Point Source,,
99.15529078,-54.05655904,FR II,,
146.1729478,-83.76753139,FR II,,
212.7216129,-42.84367946,FR II,,
3.575735856,-18.51015819,Bent,,
5.079984723,-25.38221546,FR II,,
120.5338688,-53.21281054,FR I,Bent,
125.1530418,-57.53425676,FR II,,
63.8178423,-55.20399948,Bent,,
122.2945323,-57.44656228,Point Source,,
60.16594512,-71.17377446,Bent,,
159.4243388,-70.35261795,Bent,,
61.63563377,-82.46467027,FR II,,
212.718201,-42.85643098,Point Source,,
119.7943488,-53.23161471,Bent,,
108.4657601,-59.87931209,FR II,,
302.386528,-57.13525484,FR II,,
99.04950299,-54.64023575,Should be discarded,,
89.70060982,-58.48636033,FR II,,
4.122902403,-18.65919737,FR II,,
149.7137578,-83.18147838,Bent,,
4.521377213,-25.76918656,FR I,,
64.40260512,-55.58018622,Point Source,,
212.1900997,-42.77563799,Bent,,
148.9325622,-83.11114406,FR I,Bent,
90.96813177,-49.36672863,Bent,,
99.41171395,-56.54393481,FR I,Bent,
57.41862298,-74.12043532,FR I,Bent,
91.67805912,-49.03521773,Point Source,,
60.51424242,-82.57929817,FR I,,
115.4135063,-53.74150886,Point Source,,
66.75099358,-62.11204194,Bent,,
6.853741182,-20.02468104,Point Source,,
52.85698525,-82.23345135,FR II,,
98.6394068,-56.04476127,FR II,,
125.6437766,-57.04438021,Bent,,
60.92491875,-82.55755752,Bent,,
123.2646165,-57.05745141,Bent,,
98.1593976,-56.57694434,Point Source,,
49.09572927,-44.00001832,Point Source,,
97.30175225,-56.40502063,FR II,,
216.9980033,-53.7516113,FR II,,
40.46577719,-53.76345637,Should be discarded,,
100.4797217,-53.86993507,Point Source,,
116.8581128,-53.53517722,S/Z shaped,Exotic,
65.29705052,-54.93336685,Point Source,,
100.5296704,-49.08103021,FR I,Bent,
64.3466262,-56.38761163,Point Source,,
217.114072,-54.56746999,FR I,,
189.1063598,-48.4750559,Bent,,
122.7625074,-57.36035848,FR II,,
96.65605586,-56.50777375,FR II,,
91.86382333,-49.83040853,FR I,Bent,
303.1474255,-56.98931706,FR II,,
41.07803108,-52.79043198,Bent,Should be discarded,
108.7927486,-60.00007587,FR I,,
19.68776475,-27.54329806,Bent,,
3.112777333,-30.20288754,FR II,,
57.13453531,-82.32236689,Bent,,
124.8120294,-56.95550866,FR II,,
19.95219321,-27.07412413,Point Source,,
5.346569554,-24.72435415,FR II,,
101.2991372,-53.91548571,Bent,,
229.2982787,-46.66337793,Point Source,,
119.1715916,-53.31595492,Point Source,,
188.8499206,-48.64194726,Point Source,,
92.18641099,-49.02098269,Point Source,,
341.934677,-44.58693528,Should be discarded,,
41.49985419,-53.35105342,Bent,,
90.19770322,-58.34182466,Point Source,,
116.1287731,-53.65790602,Bent,Should be discarded,
125.3384547,-57.40458446,Point Source,,
118.8028847,-54.20256273,Bent,,
49.42733073,-43.92081542,FR II,,
95.87127756,-52.74255753,Bent,,
96.70675472,-56.12036615,Point Source,,
109.6952046,-61.1309624,FR I,,
51.4383704,-56.46290014,Should be discarded,,
90.23816232,-39.83277913,Bent,,
100.2539143,-53.91254219,Point Source,,
202.6559364,-31.53401842,FR II,,
119.6169713,-53.88608339,Point Source,,
213.8374493,-42.24911933,FR II,,
202.1406256,-31.44117334,Point Source,,
5.077525923,-25.66228888,FR II,,
96.30293801,-56.54253769,Bent,,
92.52685316,-48.66040698,FR I,,
229.1946305,-46.67290736,Bent,,
99.29250871,-48.02078393,FR I,Bent,
59.84003654,-74.45483479,FR I,Bent,
125.455872,-56.91440296,Bent,,
52.17910718,-55.60026443,FR I,,
98.83692181,-54.13646966,Point Source,,
4.807833279,-25.63408722,FR II,,
94.22459461,-48.22433389,Bent,,
92.58733373,-48.81198375,Bent,,
202.8089074,-31.14654851,Bent,,
123.0515716,-57.81856353,FR I,,
126.13906,-57.36788552,Bent,,
143.2681748,-75.97826633,Point Source,,
92.99829946,-49.07056588,FR I,,
240.3213759,-83.67211419,Bent,,
144.443232,-83.24701969,FR II,,
229.2091483,-45.64962234,Point Source,,
42.7039288,-53.88534069,FR II,,
10.11306065,-21.15922394,FR II,,
90.95294227,-40.58405117,Point Source,,
127.0326206,-57.22422504,Bent,,
143.7878997,-83.65377913,Point Source,,
351.8844061,-41.19573537,FR I,Should be discarded,
49.02281908,-45.23924591,Point Source,,
6.772172546,-19.50190197,FR I,,
94.15716453,-47.70883926,Bent,,
86.92750815,-21.25952676,FR I,Bent,
203.4628851,-31.65994386,FR I,Bent,
2.555727882,-30.97137029,Point Source,,
98.15672517,-56.09802618,Bent,,
115.5008625,-54.07862781,FR II,,
202.6612737,-31.58167447,Point Source,,
98.92291415,-54.8113736,FR II,,
20.28697424,-26.88769238,Point Source,,
10.96852155,-20.54656376,FR II,,
123.5541062,-56.92530644,Point Source,,
43.12466519,-77.88090031,Point Source,,
160.4668006,-70.81734003,Bent,,
10.95473073,-8.602206433,Point Source,,
126.1297835,-57.24211222,FR I,,
93.10728947,-48.49494628,Point Source,,
90.35692857,-58.13830023,Should be discarded,,
94.5079533,-47.78175399,FR I,Bent,
10.0043736,-9.664741105,FR I,Bent,
117.4080634,-53.84578218,FR II,,
96.03402117,-53.54387931,Bent,,
47.90215604,-45.45063837,Should be discarded,,
91.26258047,-49.37023528,Bent,,
303.1655116,-56.4263625,Bent,Exotic,
10.604921,-9.451790032,Point Source,,
3.305042671,-30.46889266,Should be discarded,,
53.04367194,-55.11293829,FR I,Bent,
51.49734072,-55.90919552,Point Source,,
172.358116,-42.11072156,FR II,,
215.1989761,-54.70210684,Bent,,
123.7380726,-57.95232079,Point Source,,
212.4745879,-42.90186924,FR II,,
40.4103897,-52.77896609,Point Source,,
48.43805714,-45.28330557,FR I,Bent,
123.1624334,-56.97428242,FR I,Bent,
98.3913008,-56.2567292,Bent,,
42.28212464,-53.01999393,Bent,,
201.9127175,-31.43287403,Should be discarded,,
121.8975043,-57.01876708,Bent,Exotic,
119.7855194,-52.8933812,Should be discarded,,
44.04418401,-76.95219547,FR II,S/Z shaped,Exotic
96.05943958,-54.06462746,FR I,Bent,
51.63383763,-55.43500063,FR I,Bent,
158.0465904,-70.81819411,FR II,,
2.558120539,-31.04021959,FR II,,
233.7241606,-46.58193138,FR II,,
342.6558799,-44.51360626,FR I,,
173.0101168,-42.61293547,FR II,,
95.08004556,-47.25820657,Bent,,
4.315418867,-29.86672876,FR I,Bent,
68.24585177,-61.7812617,FR I,,
49.03840553,-44.12458544,FR II,,
302.982429,-57.2819781,Point Source,,
92.29930443,-49.62676985,Point Source,,
351.103266,-41.74774476,Point Source,,
50.09091425,-44.64675166,Bent,,
59.32058791,-73.84569958,Point Source,,
41.35834173,-53.26711766,Point Source,,
94.63286435,-47.32500372,FR II,,
62.95128037,-55.47291749,Point Source,,
125.0737558,-57.11905309,FR II,,
203.0551243,-32.12003554,FR I,,
87.41484389,-21.76786891,FR II,,
56.44971622,-82.60145913,FR II,,
67.07829493,-62.16662758,Point Source,,
240.8368815,-83.80802652,FR II,,
67.98422088,-62.11856287,FR I,,
94.18174239,-47.77325111,FR II,,
10.86725917,-8.964360521,Should be discarded,,
9.780279985,-20.50166184,FR II,,
40.00536139,-52.56324575,Bent,,
93.07869142,-47.88057274,FR II,,
101.0982058,-54.84826186,FR I,,
116.0519172,-54.11452419,FR II,,
61.27486093,-82.72738325,FR I,,
100.2319442,-48.23042983,Should be discarded,,
11.15733173,-20.57117687,Point Source,,
172.0020433,-42.50701187,FR II,,
10.32185871,-19.80454183,FR II,,
202.0426177,-32.08933491,FR I,,
93.38474316,-47.21092719,FR II,,
2.853915072,-18.99612966,Point Source,,
216.0701573,-54.71317651,Bent,,
20.65161491,-27.21793739,Point Source,,
190.0265916,-49.04679699,Bent,,
115.2870858,-53.16647282,Should be discarded,,
144.9587528,-83.02616857,FR II,Bent,
2.906278031,-19.12816557,Bent,,
92.63341531,-49.09505411,Point Source,,
201.778358,-31.03252312,FR II,,
115.912935,-53.40587686,Point Source,,
4.580152421,-25.51901266,Point Source,,
85.09732709,-45.28223646,Bent,,
235.1070192,-47.07352585,FR II,,
90.11924296,-58.42895044,Bent,,
123.7548502,-57.10864387,Point Source,,
45.0358277,-78.25979939,FR I,,
189.009974,-48.42505506,FR II,,
100.030176,-54.48146563,Bent,,
89.53354532,-58.1743473,FR II,,
92.6724731,-48.51567595,FR II,,
60.38576641,-73.79865428,Should be discarded,,
49.3965387,-43.97463207,FR II,,
240.4769245,-83.12960994,FR I,Bent,
92.95303323,-48.54146113,FR I,Bent,
48.5767778,-45.27279061,Point Source,,
94.07649632,-48.3433274,Point Source,,
230.6895595,-46.37493944,Bent,,
123.7519368,-56.97782197,S/Z shaped,Exotic,
216.2046778,-53.90240892,Bent,,
107.2490422,-60.31704674,Point Source,,
3.660429701,-30.00772107,Bent,,
234.7654186,-47.47592073,FR II,,
100.5954506,-53.78306464,Bent,,
89.39050828,-58.01634118,Point Source,,
124.913909,-57.21595698,Point Source,,
343.4469617,-44.02711382,S/Z shaped,Exotic,
171.6655495,-42.89476506,Bent,,
351.8603711,-40.16997951,Bent,,
91.02425788,-49.96688335,FR I,Bent,
93.41448749,-48.2623028,FR II,,
91.64017042,-49.38492135,FR II,,
54.17340662,-39.79948082,FR I,Bent,
99.90741443,-54.35091251,Point Source,,
52.83172112,-55.80340447,Bent,,
18.85360673,-27.35064799,Point Source,,
7.477799205,-19.62500838,Point Source,,
173.3080473,-42.00434274,Point Source,,
94.21055955,-47.66506395,Bent,,
351.4622005,-41.73899079,Bent,,
107.8991222,-60.63858581,Point Source,,
93.20832424,-48.33042796,FR II,,
159.6137894,-71.16720721,Bent,,
41.0079539,-53.33672374,FR II,,
58.01769607,-74.07201787,Point Source,,
108.6053605,-59.59589443,Point Source,,
201.9449915,-32.00853026,Bent,,
20.13342267,-27.0104481,Point Source,,
93.25873173,-48.29342477,Bent,,
125.677292,-57.50466968,FR II,,
92.31406508,-50.14118907,Bent,,
63.27738591,-71.23423413,FR I,Bent,
342.3398271,-44.39559457,Point Source,,
98.68567919,-53.57258635,Point Source,,
88.21154694,-22.4103309,Should be discarded,,
123.8368853,-57.47590363,Bent,,
188.5932809,-49.16243052,Bent,,
202.9979511,-31.50977982,FR II,,
91.04476296,-49.4004247,Point Source,,
160.7637425,-71.0406465,Bent,,
92.51263478,-48.96235384,Bent,,
93.64771608,-48.93401377,Point Source,,
231.1688559,-83.96032078,Bent,,
6.973355431,-20.13820048,Should be discarded,,
172.9954485,-41.84029309,typical,,
92.83571828,-47.63185228,Bent,,
171.8253954,-42.9418069,FR II,,
351.6377571,-40.87138821,Bent,,
59.71672603,-73.88137852,FR I,Bent,
97.31613108,-56.87340888,Point Source,,
7.305049346,-19.82548769,Bent,,
96.78585681,-53.49616214,FR I,,
99.56423767,-49.06292359,FR II,,
19.39188633,-26.70395973,Point Source,,
60.39521217,-74.50555564,FR II,,
159.5492138,-70.95702129,Bent,,
202.8815419,-31.97906866,Bent,Should be discarded,
97.89602765,-56.04384427,Point Source,,
234.4792225,-83.87239588,FR II,,
100.0734479,-53.90439963,FR I,Bent,
5.282110736,-26.19509483,FR II,,
93.45716157,-47.39365686,Point Source,,
19.64839512,-27.36400232,Point Source,,
95.67416359,-47.30028927,Bent,,
229.7598298,-46.99765627,Point Source,,
64.61592905,-55.1989418,FR II,,
236.4076072,-84.24175339,Point Source,,
96.19100395,-56.25891979,FR I,Bent,
92.32648944,-49.18750531,Bent,Should be discarded,
145.5517019,-77.23721098,FR II,,
63.03683326,-55.04791577,Point Source,,
91.47911375,-48.77354415,FR II,,
202.5797865,-31.59279346,Bent,,
60.94539515,-71.43422496,Bent,,
202.2854503,-31.29329681,Point Source,,
41.55654896,-53.33544242,FR II,,
59.57229076,-82.77438704,Bent,,
202.0129467,-31.46238049,FR II,Bent,
91.86079237,-48.85514285,FR II,,
41.6474339,-53.06899597,Bent,,
69.59249192,-62.05022034,Bent,,
53.14871578,-39.90349697,FR I,,
4.834403392,-25.63688401,FR II,,
5.921668084,-25.81570258,FR II,,
202.0864243,-32.18249424,Point Source,,
190.5614054,-48.69176339,FR II,,
10.36829985,-8.801812395,Point Source,,
40.98288137,-52.64851092,Bent,,
67.43424173,-61.22057259,FR I,Bent,
143.6585298,-83.1620267,Point Source,,
351.4118165,-41.9022629,Bent,Should be discarded,
4.792638718,-26.69489188,FR II,,
90.50700775,-40.50188867,FR I,Bent,
118.3998401,-53.51414176,Point Source,,
342.3574947,-44.69845282,Bent,,
11.18120503,-20.91086303,Point Source,,
151.7239998,-84.25465706,FR I,,
87.47365703,-21.82080594,Point Source,,
7.413849476,-19.77434261,FR II,,
122.996387,-57.73847431,FR I,Bent,
173.0590837,-42.70343131,Bent,,
148.4741738,-76.46199243,Bent,,
171.6702357,-42.67572427,FR I,,
91.43268152,-58.72731148,FR II,Should be discarded,
90.21368622,-39.56246072,FR II,,
3.324453056,-19.79201149,FR II,,
63.86467016,-71.91346598,Point Source,,
145.8938189,-76.07210854,Point Source,,
10.27796395,-9.479575762,Point Source,,
51.59587267,-55.54265398,FR II,,
45.42070414,-77.21250689,FR II,,
99.29935218,-48.27126901,Point Source,Should be discarded,
109.1034075,-60.68426242,Should be discarded,,
100.2569614,-55.12855587,FR II,,
86.3024922,-22.17033449,typical,,
117.8840777,-53.5237015,FR II,,
93.59554659,-48.53818408,Bent,,
201.9315575,-31.49134464,FR II,Should be discarded,
61.3121133,-74.22573745,FR I,Bent,
64.98301887,-55.48378285,Bent,,
100.0287431,-48.05673433,Bent,,
58.64559361,-74.84559725,Bent,,
94.89679769,-53.92920015,Bent,,
100.0536722,-48.61307838,Bent,,
97.8745712,-56.07009528,FR I,,
6.827608481,-19.93448882,Point Source,,
56.69826467,-82.35073474,Point Source,,
41.63648084,-52.96078956,Bent,,
99.60462917,-48.5097137,FR II,,
212.5524696,-43.3344368,Point Source,,
93.78676076,-47.53264963,FR I,,
172.260005,-42.3813183,FR I,,
51.26843318,-55.87514443,FR II,,
53.79149023,-40.60229691,Point Source,,
11.84375846,-21.0240644,Point Source,,
51.67417468,-55.76400346,FR II,Should be discarded,
3.776818333,-30.5347317,FR II,,
20.47707867,-26.96862256,Should be discarded,,
91.14450426,-58.19838474,FR II,,
213.1676368,-42.4843892,FR I,,
215.4562007,-54.46133181,FR II,Should be discarded,
49.10875561,-44.87133917,Bent,,
92.75674082,-49.3719667,FR II,,
95.5386986,-53.29674579,Bent,,
54.52995104,-74.25496471,FR II,,
216.6866966,-54.00140147,FR I,,
18.79243315,-26.53858778,Bent,,
351.9703946,-40.74001257,Bent,,
90.70930917,-39.77642083,FR II,,
58.34364064,-74.18867784,Bent,,
89.48823982,-58.3924824,FR II,,
119.2547718,-53.66163431,FR II,,
119.8868945,-53.29802483,Bent,,
162.068447,-70.67559608,FR II,,
49.01465965,-45.24713133,Point Source,Should be discarded,
3.611742393,-19.68783793,Bent,,
215.2362993,-54.26789236,FR II,Should be discarded,
89.02700839,-58.20396042,Bent,,
96.9768368,-53.41948137,Bent,,
214.833993,-53.81228772,Point Source,,
3.252127437,-29.95628749,Point Source,,
65.18726179,-54.68628425,FR I,Bent,
61.2660797,-70.91012293,Bent,,
19.29285631,-26.23680841,FR II,,
55.41851294,-82.06572135,FR II,,
44.6834932,-77.57479678,S/Z shaped,Exotic,
3.915352665,-30.76991032,Point Source,,
49.16351473,-45.29808876,X-Shaped,Exotic,
19.4772729,-26.49617329,Point Source,,
351.6143883,-41.34973587,Bent,,
53.70893593,-40.41852027,FR I,Bent,
341.8020909,-44.82737024,Bent,,
90.39155055,-59.04719604,FR II,,
4.51294672,-19.35033648,FR II,,
125.0653355,-56.83481579,FR II,Should be discarded,
171.881872,-42.92651026,Bent,,
7.914661033,-19.08277951,FR I,Bent,
119.530333,-53.5917934,FR II,,
48.48417742,-45.74312647,FR II,,
202.1615547,-32.6401717,Bent,,
49.75359183,-44.60379414,FR II,,
91.15673243,-49.93373443,FR I,,
302.4958535,-57.16750426,Bent,,
161.5321209,-71.70121685,Point Source,,
3.507287958,-19.23826405,Point Source,,
7.519225322,-18.55230751,FR I,Bent,
51.26880839,-55.53534027,Point Source,,
91.13730113,-48.83025276,Point Source,,
58.07603161,-73.95079577,FR II,,
91.70699425,-40.87273008,Bent,,
215.468359,-54.64673448,Bent,,
87.66529613,-22.39529079,Bent,,
49.11809981,-45.10592859,Should be discarded,,
40.94607977,-52.41988233,Bent,,
91.79190309,-49.08719217,Point Source,,
61.4576779,-74.20864439,FR II,,
5.036653533,-24.77224923,FR II,,
302.4004825,-57.04066776,FR II,,
201.7744616,-31.59278319,Should be discarded,,
108.511458,-60.63114089,FR II,,
234.0880416,-83.76755963,Point Source,,
91.79007705,-49.61933629,FR I,,
56.93128317,-74.36976075,Point Source,,
118.9179858,-53.11568424,FR I,,
94.17544549,-48.04685238,Point Source,,
202.0172122,-31.75780817,Bent,,
124.5066034,-56.7213672,FR I,,
116.8841841,-54.39207294,Point Source,,
3.008032615,-30.27264609,FR II,,
86.1293558,-22.41858319,Point Source,,
91.60074954,-49.49804745,Point Source,,
44.50986939,-78.61999493,Bent,,
100.910778,-53.9779342,FR II,,
89.80562859,-39.71028498,Bent,,
87.57404202,-22.20765439,Bent,,
107.6044516,-60.9184125,Bent,,
93.77939643,-47.92466999,Should be discarded,,
54.67046994,-40.99941389,Bent,,
19.733936,-27.3670062,FR I,,
59.77992791,-72.06435421,FR I,,
3.107594021,-19.57300967,FR II,,
115.3717128,-54.39908624,FR II,,
51.66784279,-82.02265371,FR I,,
64.39787915,-55.19436891,FR II,,
119.1503437,-52.72740445,FR I,,
54.80352483,-82.43503317,FR II,,
49.13104691,-44.8983113,FR I,,
351.6994321,-41.57327927,Bent,,
51.98616084,-55.97891154,Bent,,
239.131048,-83.94710413,Point Source,,
302.5680487,-56.75323411,Bent,,
5.543049716,-25.69987813,Point Source,,
88.98095435,-57.72262236,Point Source,,
119.0077712,-52.98315219,FR II,,
61.6178256,-81.72917284,FR I,,
47.85103763,-45.27879,FR II,,
108.6807235,-60.80922886,Should be discarded,,
124.2781159,-57.68804551,Bent,,
145.7548819,-83.19008426,Bent,,
159.0107915,-70.71526868,Point Source,,
48.64884663,-45.57006019,Bent,,
48.94409627,-45.14093176,Point Source,Should be discarded,
4.17977281,-19.65526839,Point Source,,
233.8077774,-47.41862786,FR I,Bent,
125.9117858,-57.74617712,S/Z shaped,Exotic,
68.36844037,-61.53447839,FR II,,
5.517564603,-26.32222343,Bent,,
108.0378616,-60.3178216,Point Source,,
58.02022221,-81.50351645,Point Source,,
54.72092458,-39.83751745,Point Source,,
342.9887915,-44.2833661,Bent,,
117.1411757,-54.32547703,Point Source,,
123.1736544,-56.61404427,Bent,,
120.3498712,-53.89384561,FR II,,
100.2402032,-48.33462415,Bent,,
2.635928191,-19.06809027,FR II,,
171.3958192,-41.36003547,Bent,,
158.6542147,-70.40975516,FR I,Bent,
48.90810347,-45.22929268,FR I,Bent,
235.312137,-82.8831596,FR II,,
357.444996,-26.35432488,Bent,,
19.71441178,-26.66399304,Point Source,,
201.7027968,-31.57240898,Bent,,
95.95524438,-52.94404263,Point Source,,
152.0294984,-83.28650229,Point Source,,
234.5422766,-83.87955638,Bent,,
48.08517276,-45.81876203,FR II,,
63.75576665,-55.1887406,Bent,Should be discarded,
173.0148261,-42.34654944,Point Source,,
234.2668639,-47.17501543,FR I,Exotic,
65.29581315,-56.12334647,FR II,,
92.4874224,-48.67106656,FR I,,
41.35005511,-53.29564509,FR II,Should be discarded,
10.90344878,-20.27261517,Bent,,
57.65166114,-74.1980644,Bent,,
51.30181697,-55.01820958,Bent,,
144.5207787,-76.77343959,S/Z shaped,Exotic,
84.72826022,-44.0738607,Should be discarded,,
342.3040416,-44.49878982,Should be discarded,,
118.7233186,-52.98364275,FR I,,
96.2349874,-53.32867558,FR I,,
87.99424936,-21.67335644,Bent,,
99.13686735,-48.72512915,FR II,,
93.68559537,-46.83998757,Should be discarded,,
202.4132596,-31.31177443,FR II,,
340.980065,-44.41013904,Bent,,
234.1628547,-46.24792537,typical,,
54.35019614,-41.0725794,FR II,,
147.3647094,-75.71877277,FR II,,
3.223222044,-19.2468507,Bent,,
66.73458218,-61.1758674,FR I,,
58.1673521,-73.68767401,FR II,,
4.216723728,-30.61336134,Bent,,
230.6860083,-46.94188064,FR II,,
88.99224451,-57.7035625,Should be discarded,,
93.3887316,-47.44187234,Should be discarded,,
57.70393282,-82.1965278,Bent,,
95.92701922,-53.61455734,Point Source,,
87.43772345,-21.70037848,FR II,,
64.01721031,-55.74993514,FR II,,
351.3606638,-40.18522133,Bent,,
122.2813366,-57.51189413,Bent,,
95.52076457,-46.84863437,FR I,Bent,
126.0653768,-57.04965037,FR II,,
2.398286169,-20.271497,FR II,,
212.2935514,-42.84755181,FR II,,
233.6065222,-46.97273455,FR II,,
190.0842522,-48.14038206,FR II,,
99.93024894,-54.0098484,Should be discarded,,
341.9468211,-45.1922907,FR I,,
125.2734236,-57.07691297,Should be discarded,,
341.404284,-44.41697199,Point Source,,
89.58155239,-58.3103191,FR II,,
89.73266021,-40.12958777,Point Source,,
212.7730874,-42.81609693,Exotic,,
107.5577148,-60.31185643,FR I,,
19.1968613,-27.72597963,Point Source,,
87.10766619,-22.35396013,Should be discarded,,
102.5030904,-54.92952431,Point Source,,
202.9302006,-32.36149719,FR I,,
117.4256539,-54.25456591,FR I,,
10.21860238,-20.73802117,Should be discarded,,
43.18411785,-77.71742802,FR II,,
20.11001284,-26.65875867,FR II,,
3.483580977,-18.90210198,Point Source,,
5.906898123,-25.86645146,FR II,,
238.4414608,-76.37930411,Point Source,,
92.22277286,-48.36679925,Point Source,,
202.978677,-31.90114976,Point Source,,
